,UniqueCarrier,Description,Origin,Distance,lat,long
2364,MQ,American Eagle Airlines Inc.,SJT,228.0,31.35775,-100.4963056
2365,OO,Skywest Airlines Inc.,SJT,320.8935729094679,31.35775,-100.4963056
2366,XE,Expressjet Airlines Inc.,SJT,321.0,31.35775,-100.4963056
2367,MQ,American Eagle Airlines Inc.,SPS,113.0,33.98879611,-98.49189333
2368,NW,Northwest Airlines Inc.,MIB,457.0,48.415769,-101.358039
2369,NW,Northwest Airlines Inc.,MOT,449.0,48.25937778,-101.2803339
2370,NW,Northwest Airlines Inc.,RDR,292.0,47.961167,-97.401167
2371,OH,Comair Inc.,CKB,221.125,39.29663889,-80.22808333
2372,OH,Comair Inc.,HVN,642.0,41.26389889,-72.8871
2373,UA,United Air Lines Inc.,HVN,778.0,41.26389889,-72.8871
2374,OH,Comair Inc.,TTN,336.973137973138,40.27669111,-74.81346833
2375,OO,Skywest Airlines Inc.,ACV,215.2772914249552,40.97811528,-124.1086189
2376,OO,Skywest Airlines Inc.,ASE,264.71565217391304,39.22316,-106.868845
2377,YV,Mesa Airlines Inc.,ASE,165.29264214046822,39.22316,-106.868845
2378,OO,Skywest Airlines Inc.,BFF,152.0,41.87402778,-103.5956389
2379,OO,Skywest Airlines Inc.,BLI,756.0132924335378,48.79275,-122.5375278
2380,OO,Skywest Airlines Inc.,BTM,356.73582170683096,45.95479528,-112.49746
2381,OO,Skywest Airlines Inc.,CDC,213.904593639576,37.70097028,-113.098575
2382,OO,Skywest Airlines Inc.,CEC,168.56900630914828,41.78015722,-124.2365333
2383,OO,Skywest Airlines Inc.,CIC,152.9589064948633,39.79538278,-121.8584231
2384,OO,Skywest Airlines Inc.,CLD,85.99318330376319,33.127231,-117.278727
2385,YV,Mesa Airlines Inc.,CLD,306.0,33.127231,-117.278727
2386,OO,Skywest Airlines Inc.,COD,307.1534323219281,44.52019417,-109.0237961
2387,YV,Mesa Airlines Inc.,COD,392.0,44.52019417,-109.0237961
2388,OO,Skywest Airlines Inc.,CYS,90.0,41.1557225,-104.8118381
2389,OO,Skywest Airlines Inc.,EKO,206.0285688039684,40.82492611,-115.7916964
2390,OO,Skywest Airlines Inc.,EUG,431.78864328364114,44.12326,-123.2186856
2391,UA,United Air Lines Inc.,EUG,556.1477927063339,44.12326,-123.2186856
2392,XE,Expressjet Airlines Inc.,EUG,703.0106761565836,44.12326,-123.2186856
2393,YV,Mesa Airlines Inc.,EUG,870.6610716591349,44.12326,-123.2186856
2394,OO,Skywest Airlines Inc.,FMN,148.0,36.74125,-108.2299444
2395,OO,Skywest Airlines Inc.,GJT,214.8340737998272,39.1224125,-108.5267347
2396,YV,Mesa Airlines Inc.,GJT,317.05692555888453,39.1224125,-108.5267347
2397,OO,Skywest Airlines Inc.,IPL,130.2137916126243,32.83422028,-115.5787456
2398,OO,Skywest Airlines Inc.,IYK,123.00080272927956,35.65884306,-117.8295122
2399,OO,Skywest Airlines Inc.,LWS,460.7491622786022,46.37449806,-117.0153944
2400,OO,Skywest Airlines Inc.,MFR,362.8316174696373,42.37422778,-122.8734978
2401,UA,United Air Lines Inc.,MFR,362.69880326585394,42.37422778,-122.8734978
2402,YV,Mesa Airlines Inc.,MFR,745.5608055770721,42.37422778,-122.8734978
2403,OO,Skywest Airlines Inc.,MKC,438.0,39.12324111,-94.592735
2404,OO,Skywest Airlines Inc.,MOD,127.32576419213974,37.62581722,-120.9544214
2405,OO,Skywest Airlines Inc.,OGD,28.0,41.19594417,-112.012175
2406,OO,Skywest Airlines Inc.,OXR,49.01525762881441,34.20080083,-119.2072164
2407,OO,Skywest Airlines Inc.,PMD,315.30263157894734,34.62938889,-118.0845528
2408,OO,Skywest Airlines Inc.,PUB,37.0,38.28908722,-104.4965722
2409,OO,Skywest Airlines Inc.,RDD,198.95365581584016,40.50898361,-122.2934019
2410,OO,Skywest Airlines Inc.,RDM,281.95979054883963,44.25406722,-121.1499633
2411,OO,Skywest Airlines Inc.,RFD,829.2275258552108,42.19536389,-89.09721111
2412,OO,Skywest Airlines Inc.,SGU,285.03517524471107,37.09058333,-113.5930556
2413,OO,Skywest Airlines Inc.,SLE,627.2936708860759,44.90952778,-123.0025
2414,OO,Skywest Airlines Inc.,SMX,135.01349541567942,34.89924833,-120.4575825
2415,OO,Skywest Airlines Inc.,SPI,174.0,39.84395194,-89.67761861
2416,YV,Mesa Airlines Inc.,SPI,346.5515695067265,39.84395194,-89.67761861
2417,OO,Skywest Airlines Inc.,SUN,222.6795991604036,43.50484139,-114.2965903
2418,OO,Skywest Airlines Inc.,TWF,174.9347132217816,42.48180389,-114.4877356
2419,XE,Expressjet Airlines Inc.,TWF,116.0,42.48180389,-114.4877356
2420,OO,Skywest Airlines Inc.,VCT,123.04041994750656,28.85255556,-96.91848722
