,tailnum,Distance,CRSElapsedTime,aircraft_type,engine_type,model,manufacturer
4524,N937FR,880.1546672247803,142.10611134365843,Fixed Wing Multi-Engine,Turbo-Fan,A319-111,AIRBUS
4525,N937SW,439.43424993193577,89.08875578546147,Fixed Wing Multi-Engine,Turbo-Fan,CL-600-2B19,BOMBARDIER INC
4526,N937UA,653.4543976680308,117.54565838892314,Fixed Wing Multi-Engine,Turbo-Fan,737-522,BOEING
4527,N937UW,1051.9510439164867,167.94960403167747,Fixed Wing Multi-Engine,Turbo-Fan,757-2B7,BOEING
4528,N938AT,617.5299604296213,114.02345958168456,Fixed Wing Multi-Engine,Turbo-Fan,717-200,BOEING
4529,N938CA,458.1795317725753,98.6915050167224,Fixed Wing Multi-Engine,Turbo-Jet,CL-600-2B19,CANADAIR
4530,N938DL,560.0215089820359,106.48225149700599,Fixed Wing Multi-Engine,Turbo-Fan,MD-88,MCDONNELL DOUGLAS AIRCRAFT CO
4531,N938FR,895.850463262228,144.0321051497522,Fixed Wing Multi-Engine,Turbo-Fan,A319-111,AIRBUS
4532,N938LR,460.7429111531191,95.21668241965973,Fixed Wing Multi-Engine,Turbo-Fan,CL600-2D24,BOMBARDIER INC
4533,N938SW,440.36311346136006,89.5005102514148,Fixed Wing Multi-Engine,Turbo-Fan,CL-600-2B19,BOMBARDIER INC
4534,N938UA,658.6370073033395,118.27691364219211,Fixed Wing Multi-Engine,Turbo-Fan,737-522,BOEING
4535,N938UW,1079.0100133511348,170.33578104138851,Fixed Wing Multi-Engine,Turbo-Fan,757-2B7,BOEING
4536,N939AE,433.314099170637,89.75789659431798,Fixed Wing Multi-Engine,Turbo-Fan,EMB-145LR,EMBRAER
4537,N939AT,621.3125184965967,114.50784255696952,Fixed Wing Multi-Engine,Turbo-Fan,717-200,BOEING
4538,N939DL,552.0096296651176,105.4468452067264,Fixed Wing Multi-Engine,Turbo-Fan,MD-88,MCDONNELL DOUGLAS AIRCRAFT CO
4539,N939FR,886.7128501175968,142.89010049176824,Fixed Wing Multi-Engine,Turbo-Fan,A319-111,AIRBUS
4540,N939LR,467.13669573415035,96.5604525100165,Fixed Wing Multi-Engine,Turbo-Fan,CL600-2D24,BOMBARDIER INC
4541,N939SW,450.1486550708108,90.76570668187435,Fixed Wing Multi-Engine,Turbo-Fan,CL-600-2B19,BOMBARDIER INC
4542,N939UW,1083.74096848578,171.34511913912374,Fixed Wing Multi-Engine,Turbo-Fan,757-2B7,BOEING
4543,N940AT,601.317134076066,112.67873607376104,Fixed Wing Multi-Engine,Turbo-Fan,717-200,BOEING
4544,N940CA,455.23075926405807,98.28478880539,Fixed Wing Multi-Engine,Turbo-Jet,CL-600-2B19,CANADAIR
4545,N940DL,560.3799845141309,106.5071138211382,Fixed Wing Multi-Engine,Turbo-Fan,MD-88,MCDONNELL DOUGLAS AIRCRAFT CO
4546,N940FR,891.8369117328128,143.57145955324225,Fixed Wing Multi-Engine,Turbo-Fan,A319-111,AIRBUS
4547,N940N,566.6355215715529,108.21758050478677,Fixed Wing Multi-Engine,Turbo-Jet,DC-9-32,MCDONNELL DOUGLAS
4548,N940UW,1072.4152492668622,169.3882697947214,Fixed Wing Multi-Engine,Turbo-Fan,757-2B7,BOEING
4549,N941CA,461.84706034706034,99.54260554260554,Fixed Wing Multi-Engine,Turbo-Jet,CL-600-2B19,CANADAIR
4550,N941DL,551.0917223798759,105.3500072146602,Fixed Wing Multi-Engine,Turbo-Fan,MD-88,MCDONNELL DOUGLAS AIRCRAFT CO
4551,N941FR,1026.9562566277837,160.12990455991516,Fixed Wing Multi-Engine,Turbo-Fan,A319-112,AIRBUS
4552,N941LT,391.1931939028713,86.02091456930167,Fixed Wing Multi-Engine,Turbo-Fan,EMB-145LR,EMBRAER
4553,N941SW,445.56993910315555,89.9803469274774,Fixed Wing Multi-Engine,Turbo-Fan,CL-600-2B19,BOMBARDIER INC
4554,N941UA,657.9563721136767,118.30848229155102,Fixed Wing Multi-Engine,Turbo-Fan,737-522,BOEING
4555,N941UW,1090.4773060029283,172.94875549048317,Fixed Wing Multi-Engine,Turbo-Fan,757-2B7,BOEING
4556,N942AE,442.5084962543395,91.08514525854193,,,,
4557,N942AT,598.396294881589,112.20588235294117,Fixed Wing Multi-Engine,Turbo-Fan,717-200,BOEING
4558,N942DL,555.5628894640975,105.90604927619596,Fixed Wing Multi-Engine,Turbo-Fan,MD-88,MCDONNELL DOUGLAS AIRCRAFT CO
4559,N942FR,889.6998882681564,143.1850279329609,Fixed Wing Multi-Engine,Turbo-Fan,A319-111,AIRBUS
4560,N942LR,466.7175446848542,95.99647224835371,Fixed Wing Multi-Engine,Turbo-Fan,CL600-2D24,BOMBARDIER INC
4561,N942UA,657.777345918934,118.16801776790672,Fixed Wing Multi-Engine,Turbo-Fan,737-522,BOEING
4562,N942UW,1071.0736160188458,169.43286219081273,Fixed Wing Multi-Engine,Turbo-Fan,757-2B7,BOEING
4563,N943AS,823.2566176907977,133.98251145083577,,,,
4564,N943AT,596.5949159095303,112.13145176879954,Fixed Wing Multi-Engine,Turbo-Fan,717-200,BOEING
4565,N943DL,552.6344111969112,105.6300193050193,Fixed Wing Multi-Engine,Turbo-Fan,MD-88,MCDONNELL DOUGLAS AIRCRAFT CO
4566,N943FR,1018.3184855233853,159.3118040089087,Fixed Wing Multi-Engine,Turbo-Fan,A319-112,AIRBUS
4567,N943N,584.3612761964341,110.21588989677824,Fixed Wing Multi-Engine,Turbo-Jet,DC-9-32,MCDONNELL DOUGLAS
4568,N943SW,454.3958353605138,90.80723946677045,Fixed Wing Multi-Engine,Turbo-Fan,CL-600-2B19,BOMBARDIER INC
4569,N944AS,827.2144690211414,134.56256874007087,Fixed Wing Multi-Engine,Turbo-Fan,DC-9-83(MD-83),MCDONNELL DOUGLAS
4570,N944AT,605.7620302586628,113.13167398731089,Fixed Wing Multi-Engine,Turbo-Fan,717-200,BOEING
4571,N944DL,547.447176554682,104.93400047653085,Fixed Wing Multi-Engine,Turbo-Fan,MD-88,MCDONNELL DOUGLAS AIRCRAFT CO
4572,N944FR,854.0324196875921,139.0324196875921,Fixed Wing Multi-Engine,Turbo-Fan,A319-111,AIRBUS
4573,N944SW,439.8168065676598,89.41665897979891,Fixed Wing Multi-Engine,Turbo-Fan,CL-600-2B19,BOMBARDIER INC
4574,N944UW,450.9854740061162,105.184250764526,Fixed Wing Multi-Engine,Turbo-Fan,ERJ 190-100 IGW,EMBRAER
4575,N945AT,595.2765285618601,111.80518610659267,Fixed Wing Multi-Engine,Turbo-Fan,717-200,BOEING
4576,N945DL,553.2220369664634,105.54768483231707,Fixed Wing Multi-Engine,Turbo-Fan,MD-88,MCDONNELL DOUGLAS AIRCRAFT CO
4577,N945FR,888.2297988407773,143.16774633481077,Fixed Wing Multi-Engine,Turbo-Fan,A319-111,AIRBUS
4578,N945N,575.1825328664861,109.23696901631763,Fixed Wing Multi-Engine,Turbo-Jet,DC-9-32,MCDONNELL DOUGLAS
4579,N945SW,453.69309979790205,90.75430661149072,Fixed Wing Multi-Engine,Turbo-Fan,CL-600-2B19,BOMBARDIER INC
4580,N945UW,455.5342356687898,105.6202229299363,Fixed Wing Multi-Engine,Turbo-Fan,ERJ 190-100 IGW,EMBRAER
4581,N946AT,594.8310204852261,111.8881336731804,Fixed Wing Multi-Engine,Turbo-Fan,717-200,BOEING
4582,N946DL,545.3775694708793,104.63370765131329,Fixed Wing Multi-Engine,Turbo-Fan,MD-88,MCDONNELL DOUGLAS AIRCRAFT CO
4583,N946FR,883.058865248227,142.50567375886524,Fixed Wing Multi-Engine,Turbo-Fan,A319-111,AIRBUS
4584,N946SW,437.73947953951824,89.22008319628519,Fixed Wing Multi-Engine,Turbo-Fan,CL-600-2B19,BOMBARDIER INC
4585,N946UW,446.64943457189014,104.39418416801293,Fixed Wing Multi-Engine,Turbo-Fan,ERJ 190-100 IGW,EMBRAER
4586,N947AT,594.2873301017014,111.71913316224693,Fixed Wing Multi-Engine,Turbo-Fan,717-200,BOEING
4587,N947DL,556.6669528306386,106.01888682214908,Fixed Wing Multi-Engine,Turbo-Fan,MD-88,MCDONNELL DOUGLAS AIRCRAFT CO
4588,N947FR,880.6426155580609,142.46486283352124,Fixed Wing Multi-Engine,Turbo-Fan,A319-111,AIRBUS
4589,N947SW,471.9357723577236,92.65071138211383,Fixed Wing Multi-Engine,Turbo-Fan,CL-600-2B19,BOMBARDIER INC
4590,N947UW,453.48640167364016,105.39435146443515,Fixed Wing Multi-Engine,Turbo-Fan,ERJ 190-100 IGW,EMBRAER
4591,N948AS,821.5114874467077,133.74840123164378,Fixed Wing Multi-Engine,Turbo-Fan,DC-9-83(MD-83),MCDONNELL DOUGLAS
4592,N948AT,603.5590513068731,112.94908034849952,Fixed Wing Multi-Engine,Turbo-Fan,717-200,BOEING
4593,N948DL,547.0186119573495,104.82678027418126,Fixed Wing Multi-Engine,Turbo-Fan,MD-88,MCDONNELL DOUGLAS AIRCRAFT CO
4594,N948FR,858.0798644724105,139.52855759922556,Fixed Wing Multi-Engine,Turbo-Fan,A319-111,AIRBUS
4595,N948SW,445.11825746451296,90.20890846793931,Fixed Wing Multi-Engine,Turbo-Fan,CL-600-2B19,BOMBARDIER INC
4596,N948UW,487.83641160949867,110.03298153034301,Fixed Wing Multi-Engine,Turbo-Fan,ERJ 190-100 IGW,EMBRAER
4597,N949AT,597.2737177015041,112.15069417662939,Fixed Wing Multi-Engine,Turbo-Fan,717-200,BOEING
4598,N949DL,552.8384364503723,105.49257654675559,Fixed Wing Multi-Engine,Turbo-Fan,MD-88,MCDONNELL DOUGLAS AIRCRAFT CO
4599,N949FR,864.1724700761697,140.29978237214362,Fixed Wing Multi-Engine,Turbo-Fan,A319-111,AIRBUS
4600,N949UW,511.26446280991735,112.55922865013774,Fixed Wing Multi-Engine,Turbo-Fan,ERJ 190-100 IGW,EMBRAER
4601,N950AT,594.3699623352165,111.74001883239171,Fixed Wing Multi-Engine,Turbo-Fan,717-200,BOEING
4602,N950DL,546.341938857985,104.80202538867493,Fixed Wing Multi-Engine,Turbo-Fan,MD-88,MCDONNELL DOUGLAS AIRCRAFT CO
4603,N950FR,880.7790914747977,142.49439601494396,Fixed Wing Multi-Engine,Turbo-Fan,A319-111,AIRBUS
4604,N950UW,509.8695652173913,113.19693094629156,Fixed Wing Multi-Engine,Turbo-Fan,ERJ 190-100 IGW,EMBRAER
4605,N951AT,597.4898831575947,112.16737912035718,Fixed Wing Multi-Engine,Turbo-Fan,717-200,BOEING
4606,N951DL,552.6817418828833,105.59987530574074,Fixed Wing Multi-Engine,Turbo-Fan,MD-88,MCDONNELL DOUGLAS AIRCRAFT CO
4607,N951SW,471.4320779091722,92.51296829971182,Fixed Wing Multi-Engine,Turbo-Fan,CL-600-2B19,BOMBARDIER INC
4608,N951UW,598.8393574297189,124.71084337349397,Fixed Wing Multi-Engine,Turbo-Fan,ERJ 190-100 IGW,EMBRAER
4609,N952AT,594.1961227178618,111.90730284208546,Fixed Wing Multi-Engine,Turbo-Fan,717-200,BOEING
4610,N952DL,553.3354488196547,105.68426366652243,Fixed Wing Multi-Engine,Turbo-Fan,MD-88,MCDONNELL DOUGLAS AIRCRAFT CO
4611,N952SW,440.68490435127364,89.6378233719893,Fixed Wing Multi-Engine,Turbo-Fan,CL-600-2B19,BOMBARDIER INC
4612,N952UW,548.7307692307693,119.1298076923077,Fixed Wing Multi-Engine,Turbo-Fan,ERJ 190-100 IGW,EMBRAER
4613,N953AT,600.5788868665582,112.53539611073857,Fixed Wing Multi-Engine,Turbo-Fan,717-200,BOEING
4614,N953DL,557.0889895873505,106.111598534516,Fixed Wing Multi-Engine,Turbo-Fan,MD-88,MCDONNELL DOUGLAS AIRCRAFT CO
4615,N953SW,442.06403635612475,90.0066102045032,Fixed Wing Multi-Engine,Turbo-Fan,CL-600-2B19,BOMBARDIER INC
4616,N953UW,428.25581395348837,103.16279069767442,Fixed Wing Multi-Engine,Turbo-Fan,ERJ 190-100 IGW,EMBRAER
4617,N954AT,595.19868173258,111.76760828625235,Fixed Wing Multi-Engine,Turbo-Fan,717-200,BOEING
4618,N954CA,459.0779810725552,98.80429022082019,Fixed Wing Multi-Engine,Turbo-Jet,CL-600-2B19,CANADAIR
4619,N954DL,550.646633701027,105.25703689615824,Fixed Wing Multi-Engine,Turbo-Fan,MD-88,MCDONNELL DOUGLAS AIRCRAFT CO
4620,N954SW,440.89096511281184,89.57817314382268,Fixed Wing Multi-Engine,Turbo-Fan,CL-600-2B19,BOMBARDIER INC
4621,N954UW,483.92857142857144,103.07142857142857,Fixed Wing Multi-Engine,Turbo-Fan,ERJ 190-100 IGW,EMBRAER
4622,N955AT,601.5897411405101,112.64390104116917,Fixed Wing Multi-Engine,Turbo-Fan,717-200,BOEING
4623,N955DL,563.2577723970944,106.95220338983052,Fixed Wing Multi-Engine,Turbo-Fan,MD-88,MCDONNELL DOUGLAS AIRCRAFT CO
4624,N955SW,445.31842079158815,90.15415137387164,Fixed Wing Multi-Engine,Turbo-Fan,CL-600-2B19,BOMBARDIER INC
4625,N956AT,591.8534798534798,111.52984852984854,Fixed Wing Multi-Engine,Turbo-Fan,717-200,BOEING
4626,N956CA,460.09417213431107,99.256529010678,Fixed Wing Multi-Engine,Turbo-Jet,CL-600-2B19,CANADAIR
4627,N956DL,548.8297042882951,105.1145764001141,Fixed Wing Multi-Engine,Turbo-Fan,MD-88,MCDONNELL DOUGLAS AIRCRAFT CO
4628,N956LR,467.4763788689784,96.61461484756808,Fixed Wing Multi-Engine,Turbo-Fan,CL600-2D24,BOMBARDIER INC
4629,N956SW,451.5717623158964,91.23707465718638,Fixed Wing Multi-Engine,Turbo-Fan,CL-600-2B19,BOMBARDIER INC
4630,N957AT,597.232531280077,112.32954764196343,Fixed Wing Multi-Engine,Turbo-Fan,717-200,BOEING
4631,N957CA,455.5393571247785,98.63300430270817,Fixed Wing Multi-Engine,Turbo-Jet,CL-600-2B19,CANADAIR
4632,N957DL,551.796436787235,105.47369193872058,Fixed Wing Multi-Engine,Turbo-Fan,MD-88,MCDONNELL DOUGLAS AIRCRAFT CO
4633,N957SW,445.67721252890476,90.61372713895312,Fixed Wing Multi-Engine,Turbo-Fan,CL-600-2B19,BOMBARDIER INC
4634,N958AS,825.5205308259938,134.193644370388,Fixed Wing Multi-Engine,Turbo-Fan,DC-9-83(MD-83),MCDONNELL DOUGLAS
4635,N958AT,590.6803755868544,111.38197183098592,Fixed Wing Multi-Engine,Turbo-Fan,717-200,BOEING
4636,N958CA,463.6794736842105,99.57184210526316,Fixed Wing Multi-Engine,Turbo-Jet,CL-600-2B19,CANADAIR
4637,N958DL,552.9861904761905,105.73447619047619,Fixed Wing Multi-Engine,Turbo-Fan,MD-88,MCDONNELL DOUGLAS AIRCRAFT CO
4638,N958SW,445.47744086693757,90.4130457434615,Fixed Wing Multi-Engine,Turbo-Fan,CL-600-2B19,BOMBARDIER INC
4639,N959AT,600.7755722290816,112.64593028777662,Fixed Wing Multi-Engine,Turbo-Fan,717-200,BOEING
4640,N959CA,455.3,98.56795366795367,Fixed Wing Multi-Engine,Turbo-Jet,CL-600-2B19,CANADAIR
4641,N959DL,548.1245676380005,105.07846481876332,Fixed Wing Multi-Engine,Turbo-Fan,MD-88,MCDONNELL DOUGLAS AIRCRAFT CO
4642,N959SW,444.14668487968896,90.03078701271409,Fixed Wing Multi-Engine,Turbo-Fan,CL-600-2B19,BOMBARDIER INC
4643,N960AS,818.9248726655348,133.52146495270435,Fixed Wing Multi-Engine,Turbo-Fan,DC-9-83(MD-83),MCDONNELL DOUGLAS
4644,N960AT,602.2148455944848,112.65936349041458,Fixed Wing Multi-Engine,Turbo-Fan,717-200,BOEING
4645,N960CA,460.19386349405136,99.06399499060738,Fixed Wing Multi-Engine,Turbo-Jet,CL-600-2B19,CANADAIR
4646,N960DL,554.6231421493902,105.94712271341463,Fixed Wing Multi-Engine,Turbo-Fan,MD-88,MCDONNELL DOUGLAS AIRCRAFT CO
4647,N960SW,434.9140261466873,89.03800132949257,Fixed Wing Multi-Engine,Turbo-Fan,CL-600-2B19,BOMBARDIER INC
4648,N961AS,828.255351403796,134.7216057243345,Fixed Wing Multi-Engine,Turbo-Fan,DC-9-83(MD-83),MCDONNELL DOUGLAS
4649,N961AT,597.5436819687648,112.14424988168481,Fixed Wing Multi-Engine,Turbo-Fan,717-200,BOEING
4650,N961DL,552.3201560344418,105.6413110698825,Fixed Wing Multi-Engine,Turbo-Fan,MD-88,MCDONNELL DOUGLAS AIRCRAFT CO
4651,N961SW,444.17548387096775,90.44978494623656,Fixed Wing Multi-Engine,Turbo-Fan,CL-600-2B19,BOMBARDIER INC
4652,N962AS,821.5418060200669,133.84263019589108,Fixed Wing Multi-Engine,Turbo-Fan,DC-9-83(MD-83),MCDONNELL DOUGLAS
4653,N962CA,456.87032291132755,98.58085597129677,Fixed Wing Multi-Engine,Turbo-Jet,CL-600-2B19,CANADAIR
4654,N962DL,555.3450616693757,105.94373267042738,Fixed Wing Multi-Engine,Turbo-Fan,MD-88,MCDONNELL DOUGLAS AIRCRAFT CO
4655,N962SW,433.61998301125504,89.10310044595455,Fixed Wing Multi-Engine,Turbo-Fan,CL-600-2B19,BOMBARDIER INC
4656,N963AT,599.3333957669976,112.20303427608167,Fixed Wing Multi-Engine,Turbo-Fan,717-200,BOEING
4657,N963CA,459.8489152892562,98.8826188016529,Fixed Wing Multi-Engine,Turbo-Jet,CL-600-2B19,CANADAIR
4658,N963DL,546.5767238131123,104.86840617935192,Fixed Wing Multi-Engine,Turbo-Fan,MD-88,MCDONNELL DOUGLAS AIRCRAFT CO
4659,N963SW,443.81741165979264,90.27934455467617,Fixed Wing Multi-Engine,Turbo-Fan,CL-600-2B19,BOMBARDIER INC
4660,N964AT,595.863555263405,112.07531223589069,Fixed Wing Multi-Engine,Turbo-Fan,717-200,BOEING
4661,N964CA,454.89048700479435,98.30191773908655,Fixed Wing Multi-Engine,Turbo-Jet,CL-600-2B19,CANADAIR
4662,N964DL,555.2511151181551,105.91577299041472,Fixed Wing Multi-Engine,Turbo-Fan,MD-88,MCDONNELL DOUGLAS AIRCRAFT CO
4663,N964SW,440.0126977294738,90.33218551597977,Fixed Wing Multi-Engine,Turbo-Fan,CL-600-2B19,BOMBARDIER INC
4664,N965AT,601.4962795516624,112.48168032400866,Fixed Wing Multi-Engine,Turbo-Fan,717-200,BOEING
4665,N965CA,460.86170627191274,99.01506297883392,Fixed Wing Multi-Engine,Turbo-Jet,CL-600-2B19,CANADAIR
4666,N965DL,557.5079524287147,106.20934231265224,Fixed Wing Multi-Engine,Turbo-Fan,MD-88,MCDONNELL DOUGLAS AIRCRAFT CO
4667,N965SW,446.90102427076374,90.90603429080383,Fixed Wing Multi-Engine,Turbo-Fan,CL-600-2B19,BOMBARDIER INC
4668,N966AT,597.2581804425951,112.23236239833554,Fixed Wing Multi-Engine,Turbo-Fan,717-200,BOEING
4669,N966CA,455.4033015873016,98.56330158730158,Fixed Wing Multi-Engine,Turbo-Jet,CL-600-2B19,CANADAIR
4670,N966DL,552.7090616266402,105.60802425275922,Fixed Wing Multi-Engine,Turbo-Fan,MD-88,MCDONNELL DOUGLAS AIRCRAFT CO
4671,N967AT,598.4637517630465,112.36483309826046,Fixed Wing Multi-Engine,Turbo-Fan,717-200,BOEING
4672,N967CA,456.5434249580591,98.51903471415666,Fixed Wing Multi-Engine,Turbo-Jet,CL-600-2B19,CANADAIR
4673,N967DL,550.0963218282261,105.32178100949054,Fixed Wing Multi-Engine,Turbo-Fan,MD-88,MCDONNELL DOUGLAS AIRCRAFT CO
4674,N967N,581.1462379421222,110.12610932475884,Fixed Wing Multi-Engine,Turbo-Jet,DC-9-32,MCDONNELL DOUGLAS
4675,N967SW,440.7709324189802,90.16878663864617,Fixed Wing Multi-Engine,Turbo-Fan,CL-600-2B19,BOMBARDIER INC
4676,N968AS,855.4182727093337,138.08399657962244,Fixed Wing Multi-Engine,Turbo-Fan,DC-9-83(MD-83),MCDONNELL DOUGLAS
4677,N968AT,591.3485484924857,111.43638569961729,Fixed Wing Multi-Engine,Turbo-Fan,717-200,BOEING
4678,N968DL,557.7558321851095,106.27633391932342,Fixed Wing Multi-Engine,Turbo-Fan,MD-88,MCDONNELL DOUGLAS AIRCRAFT CO
4679,N969AS,857.7360531309298,138.5134092346616,Fixed Wing Multi-Engine,Turbo-Fan,DC-9-83(MD-83),MCDONNELL DOUGLAS
4680,N969AT,600.8381176470589,112.63689411764706,Fixed Wing Multi-Engine,Turbo-Fan,717-200,BOEING
4681,N969CA,457.380528691167,98.81160541586074,Fixed Wing Multi-Engine,Turbo-Jet,CL-600-2B19,CANADAIR
4682,N969DL,558.3081772931974,106.3320218061152,Fixed Wing Multi-Engine,Turbo-Fan,MD-88,MCDONNELL DOUGLAS AIRCRAFT CO
4683,N969SW,442.40295522719697,90.64003999555605,Fixed Wing Multi-Engine,Turbo-Fan,CL-600-2B19,BOMBARDIER INC
4684,N970AT,596.3782505910166,111.95470449172576,Fixed Wing Multi-Engine,Turbo-Fan,717-200,BOEING
4685,N970DL,558.8961479640604,106.34362454597591,Fixed Wing Multi-Engine,Turbo-Fan,MD-88,MCDONNELL DOUGLAS AIRCRAFT CO
4686,N970EV,489.39975669099755,100.59221411192215,Fixed Wing Multi-Engine,Turbo-Fan,CL-600-2B19,BOMBARDIER INC
4687,N970SW,453.27952888390354,91.71396522714527,Fixed Wing Multi-Engine,Turbo-Fan,CL-600-2B19,BOMBARDIER INC
4688,N971AT,604.3951390866799,113.13452957372068,Fixed Wing Multi-Engine,Turbo-Fan,717-200,BOEING
4689,N971DL,554.6919257030988,105.89523945948527,Fixed Wing Multi-Engine,Turbo-Fan,MD-88,MCDONNELL DOUGLAS AIRCRAFT CO
4690,N971EV,495.7143563133185,101.43118359278478,Fixed Wing Multi-Engine,Turbo-Fan,CL-600-2B19,BOMBARDIER INC
4691,N971SW,441.8028188865398,90.53164200140944,Fixed Wing Multi-Engine,Turbo-Fan,CL-600-2B19,BOMBARDIER INC
4692,N972AS,819.5416765473085,133.52644059758123,Fixed Wing Multi-Engine,Turbo-Fan,DC-9-83(MD-83),MCDONNELL DOUGLAS
4693,N972AT,602.1582651702491,112.84601483735972,Fixed Wing Multi-Engine,Turbo-Fan,717-200,BOEING
4694,N972CA,455.88619599578504,98.64278187565859,Fixed Wing Single-Engine,Reciprocating,PA-28-180,PIPER
4695,N972DL,552.7881009445932,105.65872456412426,Fixed Wing Multi-Engine,Turbo-Fan,MD-88,MCDONNELL DOUGLAS AIRCRAFT CO
4696,N972EV,497.76103833090735,101.72270742358079,Fixed Wing Multi-Engine,Turbo-Fan,CL-600-2B19,BOMBARDIER INC
4697,N97325,504.36655566127496,100.37583254043768,Fixed Wing Multi-Engine,Turbo-Fan,CL-600-2B19,BOMBARDIER INC
4698,N973CA,457.51559304703477,98.75651840490798,Fixed Wing Multi-Engine,Turbo-Jet,CL-600-2B19,CANADAIR
4699,N973DL,551.2899051712056,105.33493717008456,Fixed Wing Multi-Engine,Turbo-Fan,MD-88,MCDONNELL DOUGLAS AIRCRAFT CO
4700,N973EV,496.2279665189562,101.44017725258493,Fixed Wing Multi-Engine,Turbo-Fan,CL-600-2B19,BOMBARDIER INC
4701,N973SW,441.1565612000504,90.7181394176226,Fixed Wing Multi-Engine,Turbo-Fan,CL-600-2B19,BOMBARDIER INC
4702,N974AT,604.0344884217441,112.47725406470686,Fixed Wing Multi-Engine,Turbo-Fan,717-200,BOEING
4703,N974DL,550.3348542337063,105.25200518707075,Fixed Wing Multi-Engine,Turbo-Fan,MD-88,MCDONNELL DOUGLAS AIRCRAFT CO
4704,N974EV,496.5139935414424,101.71151776103336,Fixed Wing Multi-Engine,Turbo-Fan,CL-600-2B19,BOMBARDIER INC
4705,N975AS,821.6763958641063,133.82469719350073,Fixed Wing Multi-Engine,Turbo-Fan,DC-9-83(MD-83),MCDONNELL DOUGLAS
4706,N975AT,635.4470933072789,116.94899853444065,Fixed Wing Multi-Engine,Turbo-Fan,717-200,BOEING
4707,N975DL,553.2239407885372,105.66854865493191,Fixed Wing Multi-Engine,Turbo-Fan,MD-88,MCDONNELL DOUGLAS AIRCRAFT CO
4708,N975EV,492.835277314925,101.11949535824803,Fixed Wing Multi-Engine,Turbo-Fan,CL-600-2B19,BOMBARDIER INC
4709,N975SW,451.4546837368488,91.98922550386614,Fixed Wing Multi-Engine,Turbo-Fan,CL-600-2B19,BOMBARDIER INC
4710,N976DL,555.5763169104075,105.82630507832836,Fixed Wing Multi-Engine,Turbo-Fan,MD-88,MCDONNELL DOUGLAS AIRCRAFT CO
4711,N976EV,497.8908822806586,101.80683214549029,Fixed Wing Multi-Engine,Turbo-Fan,CL-600-2B19,BOMBARDIER INC
4712,N976SW,441.0872270187913,90.65617064499746,Fixed Wing Multi-Engine,Turbo-Fan,CL-600-2B19,BOMBARDIER INC
4713,N977AS,831.8165399239543,134.96554182509504,Fixed Wing Multi-Engine,Turbo-Fan,DC-9-83(MD-83),MCDONNELL DOUGLAS
4714,N977AT,636.7121785541,117.02532751091704,Fixed Wing Multi-Engine,Turbo-Fan,717-200,BOEING
4715,N977DL,554.8264091408902,105.88215327245781,Fixed Wing Multi-Engine,Turbo-Fan,MD-88,MCDONNELL DOUGLAS AIRCRAFT CO
4716,N977EV,505.54466441332687,102.72549492998552,Fixed Wing Multi-Engine,Turbo-Fan,CL-600-2B19,BOMBARDIER INC
4717,N978AT,639.9494819930933,117.40986679822397,Fixed Wing Multi-Engine,Turbo-Fan,717-200,BOEING
4718,N978DL,554.0861005134002,105.76279967971362,Fixed Wing Multi-Engine,Turbo-Fan,MD-88,MCDONNELL DOUGLAS AIRCRAFT CO
4719,N978EV,505.70116944513563,102.82682259268475,Fixed Wing Multi-Engine,Turbo-Fan,CL-600-2B19,BOMBARDIER INC
4720,N978SW,435.8933791917455,89.82520574867952,Fixed Wing Multi-Engine,Turbo-Fan,CL-600-2B19,BOMBARDIER INC
4721,N979AS,825.1851224674932,134.31273057151498,Fixed Wing Multi-Engine,Turbo-Jet,MD 83,MCDONNELL DOUGLAS AIRCRAFT CO
4722,N979AT,639.6363459858267,117.39501019318513,Fixed Wing Multi-Engine,Turbo-Fan,717-200,BOEING
4723,N979DL,555.9489690236325,106.03493079747669,Fixed Wing Multi-Engine,Turbo-Fan,MD-88,MCDONNELL DOUGLAS AIRCRAFT CO
4724,N979EV,485.38584747788667,99.92278269184796,Fixed Wing Multi-Engine,Turbo-Fan,CL-600-2B19,BOMBARDIER INC
4725,N979SW,443.914433880726,90.61810100012347,Fixed Wing Multi-Engine,Turbo-Fan,CL-600-2B19,BOMBARDIER INC
4726,N980AT,642.3113662678503,117.60854882284832,Fixed Wing Multi-Engine,Turbo-Fan,717-200,BOEING
4727,N980DL,561.5693198538137,106.77350609900802,Fixed Wing Multi-Engine,Turbo-Fan,MD-88,MCDONNELL DOUGLAS AIRCRAFT CO
4728,N980EV,493.3036447019068,101.21964759835868,Fixed Wing Multi-Engine,Turbo-Fan,CL-600-2B19,BOMBARDIER INC
4729,N980SW,455.9146956184568,92.70001292490629,Fixed Wing Multi-Engine,Turbo-Fan,CL-600-2B19,BOMBARDIER INC
4730,N981AT,636.0295852267234,116.70907860388668,Fixed Wing Multi-Engine,Turbo-Fan,717-200,BOEING
4731,N981DL,551.4902053562979,105.57679568467871,Fixed Wing Multi-Engine,Turbo-Fan,MD-88,MCDONNELL DOUGLAS AIRCRAFT CO
4732,N981EV,497.8890265048303,101.77309883576913,Fixed Wing Multi-Engine,Turbo-Fan,CL-600-2B19,BOMBARDIER INC
