,UniqueCarrier,Origin,Dest,Route,count,Description,lat1,long1,lat2,long2
11676,OO,COS,SFO,COSSFO,1483,Skywest Airlines Inc.,38.80580556,-104.70025,37.61900194,-122.3748433
11677,DL,CVG,SFO,CVGSFO,14807,Delta Air Lines Inc.,39.04614278,-84.6621725,37.61900194,-122.3748433
11678,F9,DEN,SFO,DENSFO,4911,Frontier Airlines Inc.,39.85840806,-104.6670019,37.61900194,-122.3748433
11679,OO,DEN,SFO,DENSFO,12,Skywest Airlines Inc.,39.85840806,-104.6670019,37.61900194,-122.3748433
11680,UA,DEN,SFO,DENSFO,50680,United Air Lines Inc.,39.85840806,-104.6670019,37.61900194,-122.3748433
11681,US,DEN,SFO,DENSFO,1,US Airways Inc. (Merged with America West 9/05. Reporting for both starting 10/07.),39.85840806,-104.6670019,37.61900194,-122.3748433
11682,AA,DFW,SFO,DFWSFO,40617,American Airlines Inc.,32.89595056,-97.0372,37.61900194,-122.3748433
11683,DL,DFW,SFO,DFWSFO,9552,Delta Air Lines Inc.,32.89595056,-97.0372,37.61900194,-122.3748433
11684,UA,DFW,SFO,DFWSFO,5473,United Air Lines Inc.,32.89595056,-97.0372,37.61900194,-122.3748433
11685,NW,DTW,SFO,DTWSFO,17613,Northwest Airlines Inc.,42.21205889,-83.34883583,37.61900194,-122.3748433
11686,DH,IAD,SFO,IADSFO,469,Independence Air,38.94453194,-77.45580972,37.61900194,-122.3748433
11687,UA,IAD,SFO,IADSFO,31953,United Air Lines Inc.,38.94453194,-77.45580972,37.61900194,-122.3748433
11688,CO,IAH,SFO,IAHSFO,29869,Continental Air Lines Inc.,29.98047222,-95.33972222,37.61900194,-122.3748433
11689,UA,IAH,SFO,IAHSFO,4322,United Air Lines Inc.,29.98047222,-95.33972222,37.61900194,-122.3748433
11690,FL,IND,SFO,INDSFO,222,AirTran Airways Corporation,39.71732917,-86.29438417,37.61900194,-122.3748433
11691,NW,IND,SFO,INDSFO,305,Northwest Airlines Inc.,39.71732917,-86.29438417,37.61900194,-122.3748433
11692,TZ,IND,SFO,INDSFO,659,ATA Airlines d/b/a ATA,39.71732917,-86.29438417,37.61900194,-122.3748433
11693,US,IND,SFO,INDSFO,81,US Airways Inc. (Merged with America West 9/05. Reporting for both starting 10/07.),39.71732917,-86.29438417,37.61900194,-122.3748433
11694,TZ,LGA,SFO,LGASFO,33,ATA Airlines d/b/a ATA,40.77724306,-73.87260917,37.61900194,-122.3748433
11695,US,MCI,SFO,MCISFO,520,US Airways Inc. (Merged with America West 9/05. Reporting for both starting 10/07.),39.29760528,-94.71390556,37.61900194,-122.3748433
11696,TZ,MDW,SFO,MDWSFO,4052,ATA Airlines d/b/a ATA,41.7859825,-87.75242444,37.61900194,-122.3748433
11697,WN,MDW,SFO,MDWSFO,377,Southwest Airlines Co.,41.7859825,-87.75242444,37.61900194,-122.3748433
11698,NW,MEM,SFO,MEMSFO,6244,Northwest Airlines Inc.,35.04241667,-89.97666667,37.61900194,-122.3748433
11699,NW,MSP,SFO,MSPSFO,24716,Northwest Airlines Inc.,44.88054694,-93.2169225,37.61900194,-122.3748433
11700,UA,PHL,SFO,PHLSFO,11459,United Air Lines Inc.,39.87195278,-75.24114083,37.61900194,-122.3748433
11701,US,PHL,SFO,PHLSFO,14183,US Airways Inc. (Merged with America West 9/05. Reporting for both starting 10/07.),39.87195278,-75.24114083,37.61900194,-122.3748433
11702,US,PIT,SFO,PITSFO,14559,US Airways Inc. (Merged with America West 9/05. Reporting for both starting 10/07.),40.49146583,-80.23287083,37.61900194,-122.3748433
11703,B6,SLC,SFO,SLCSFO,158,JetBlue Airways,40.78838778,-111.9777731,37.61900194,-122.3748433
11704,DL,SLC,SFO,SLCSFO,17151,Delta Air Lines Inc.,40.78838778,-111.9777731,37.61900194,-122.3748433
11705,EV,SLC,SFO,SLCSFO,400,Atlantic Southeast Airlines,40.78838778,-111.9777731,37.61900194,-122.3748433
11706,OH,SLC,SFO,SLCSFO,238,Comair Inc.,40.78838778,-111.9777731,37.61900194,-122.3748433
11707,OO,SLC,SFO,SLCSFO,11192,Skywest Airlines Inc.,40.78838778,-111.9777731,37.61900194,-122.3748433
11708,UA,SLC,SFO,SLCSFO,9795,United Air Lines Inc.,40.78838778,-111.9777731,37.61900194,-122.3748433
11709,US,SLC,SFO,SLCSFO,1,US Airways Inc. (Merged with America West 9/05. Reporting for both starting 10/07.),40.78838778,-111.9777731,37.61900194,-122.3748433
11710,AA,STL,SFO,STLSFO,5746,American Airlines Inc.,38.74768694,-90.35998972,37.61900194,-122.3748433
11711,TW,STL,SFO,STLSFO,12335,Trans World Airways LLC,38.74768694,-90.35998972,37.61900194,-122.3748433
11712,OO,ABQ,SFO,ABQSFO,1915,Skywest Airlines Inc.,35.04022222,-106.6091944,37.61900194,-122.3748433
11713,UA,ABQ,SFO,ABQSFO,14,United Air Lines Inc.,35.04022222,-106.6091944,37.61900194,-122.3748433
11714,WN,ABQ,SFO,ABQSFO,2025,Southwest Airlines Co.,35.04022222,-106.6091944,37.61900194,-122.3748433
11715,AS,ANC,SFO,ANCSFO,638,Alaska Airlines Inc.,61.17432028,-149.9961856,37.61900194,-122.3748433
11716,UA,ANC,SFO,ANCSFO,1590,United Air Lines Inc.,61.17432028,-149.9961856,37.61900194,-122.3748433
11717,OO,BFL,SFO,BFLSFO,4338,Skywest Airlines Inc.,35.43359806,-119.0567681,37.61900194,-122.3748433
11718,OO,BUR,SFO,BURSFO,7824,Skywest Airlines Inc.,34.20061917,-118.3584969,37.61900194,-122.3748433
11719,UA,BUR,SFO,BURSFO,32943,United Air Lines Inc.,34.20061917,-118.3584969,37.61900194,-122.3748433
11720,AA,EGE,SFO,EGESFO,405,American Airlines Inc.,39.64256778,-106.9176953,37.61900194,-122.3748433
11721,UA,EGE,SFO,EGESFO,16,United Air Lines Inc.,39.64256778,-106.9176953,37.61900194,-122.3748433
11722,CO,EWR,SFO,EWRSFO,21356,Continental Air Lines Inc.,40.69249722,-74.16866056,37.61900194,-122.3748433
11723,TZ,EWR,SFO,EWRSFO,218,ATA Airlines d/b/a ATA,40.69249722,-74.16866056,37.61900194,-122.3748433
11724,UA,EWR,SFO,EWRSFO,17582,United Air Lines Inc.,40.69249722,-74.16866056,37.61900194,-122.3748433
11725,OO,FAT,SFO,FATSFO,12999,Skywest Airlines Inc.,36.77619444,-119.7181389,37.61900194,-122.3748433
11726,AA,HNL,SFO,HNLSFO,4432,American Airlines Inc.,21.31869111,-157.9224072,37.61900194,-122.3748433
11727,CO,HNL,SFO,HNLSFO,903,Continental Air Lines Inc.,21.31869111,-157.9224072,37.61900194,-122.3748433
11728,DL,HNL,SFO,HNLSFO,4161,Delta Air Lines Inc.,21.31869111,-157.9224072,37.61900194,-122.3748433
11729,HA,HNL,SFO,HNLSFO,1518,Hawaiian Airlines Inc.,21.31869111,-157.9224072,37.61900194,-122.3748433
11730,NW,HNL,SFO,HNLSFO,3004,Northwest Airlines Inc.,21.31869111,-157.9224072,37.61900194,-122.3748433
11731,TZ,HNL,SFO,HNLSFO,1962,ATA Airlines d/b/a ATA,21.31869111,-157.9224072,37.61900194,-122.3748433
11732,UA,HNL,SFO,HNLSFO,16915,United Air Lines Inc.,21.31869111,-157.9224072,37.61900194,-122.3748433
11733,AA,JFK,SFO,JFKSFO,20091,American Airlines Inc.,40.63975111,-73.77892556,37.61900194,-122.3748433
11734,B6,JFK,SFO,JFKSFO,892,JetBlue Airways,40.63975111,-73.77892556,37.61900194,-122.3748433
11735,DL,JFK,SFO,JFKSFO,8719,Delta Air Lines Inc.,40.63975111,-73.77892556,37.61900194,-122.3748433
11736,HP,JFK,SFO,JFKSFO,686,America West Airlines Inc. (Merged with US Airways 9/05. Stopped reporting 10/07.),40.63975111,-73.77892556,37.61900194,-122.3748433
11737,TW,JFK,SFO,JFKSFO,2841,Trans World Airways LLC,40.63975111,-73.77892556,37.61900194,-122.3748433
11738,UA,JFK,SFO,JFKSFO,29039,United Air Lines Inc.,40.63975111,-73.77892556,37.61900194,-122.3748433
11739,UA,KOA,SFO,KOASFO,5988,United Air Lines Inc.,19.73876583,-156.0456314,37.61900194,-122.3748433
11740,CO,LAS,SFO,LASSFO,1,Continental Air Lines Inc.,36.08036111,-115.1523333,37.61900194,-122.3748433
11741,DL,LAS,SFO,LASSFO,1,Delta Air Lines Inc.,36.08036111,-115.1523333,37.61900194,-122.3748433
11742,F9,LAS,SFO,LASSFO,281,Frontier Airlines Inc.,36.08036111,-115.1523333,37.61900194,-122.3748433
11743,HP,LAS,SFO,LASSFO,18024,America West Airlines Inc. (Merged with US Airways 9/05. Stopped reporting 10/07.),36.08036111,-115.1523333,37.61900194,-122.3748433
11744,OO,LAS,SFO,LASSFO,4,Skywest Airlines Inc.,36.08036111,-115.1523333,37.61900194,-122.3748433
11745,TZ,LAS,SFO,LASSFO,10,ATA Airlines d/b/a ATA,36.08036111,-115.1523333,37.61900194,-122.3748433
11746,UA,LAS,SFO,LASSFO,41202,United Air Lines Inc.,36.08036111,-115.1523333,37.61900194,-122.3748433
11747,US,LAS,SFO,LASSFO,4731,US Airways Inc. (Merged with America West 9/05. Reporting for both starting 10/07.),36.08036111,-115.1523333,37.61900194,-122.3748433
11748,WN,LAS,SFO,LASSFO,855,Southwest Airlines Co.,36.08036111,-115.1523333,37.61900194,-122.3748433
11749,AA,LAX,SFO,LAXSFO,20569,American Airlines Inc.,33.94253611,-118.4080744,37.61900194,-122.3748433
11750,AS,LAX,SFO,LAXSFO,4626,Alaska Airlines Inc.,33.94253611,-118.4080744,37.61900194,-122.3748433
11751,CO,LAX,SFO,LAXSFO,1564,Continental Air Lines Inc.,33.94253611,-118.4080744,37.61900194,-122.3748433
11752,DL,LAX,SFO,LAXSFO,7517,Delta Air Lines Inc.,33.94253611,-118.4080744,37.61900194,-122.3748433
11753,EV,LAX,SFO,LAXSFO,311,Atlantic Southeast Airlines,33.94253611,-118.4080744,37.61900194,-122.3748433
11754,F9,LAX,SFO,LAXSFO,1500,Frontier Airlines Inc.,33.94253611,-118.4080744,37.61900194,-122.3748433
11755,MQ,LAX,SFO,LAXSFO,542,American Eagle Airlines Inc.,33.94253611,-118.4080744,37.61900194,-122.3748433
11756,OO,LAX,SFO,LAXSFO,56,Skywest Airlines Inc.,33.94253611,-118.4080744,37.61900194,-122.3748433
11757,TZ,LAX,SFO,LAXSFO,21,ATA Airlines d/b/a ATA,33.94253611,-118.4080744,37.61900194,-122.3748433
11758,UA,LAX,SFO,LAXSFO,103723,United Air Lines Inc.,33.94253611,-118.4080744,37.61900194,-122.3748433
11759,US,LAX,SFO,LAXSFO,1036,US Airways Inc. (Merged with America West 9/05. Reporting for both starting 10/07.),33.94253611,-118.4080744,37.61900194,-122.3748433
11760,WN,LAX,SFO,LAXSFO,436,Southwest Airlines Co.,33.94253611,-118.4080744,37.61900194,-122.3748433
11761,XE,LAX,SFO,LAXSFO,1160,Expressjet Airlines Inc.,33.94253611,-118.4080744,37.61900194,-122.3748433
11762,TZ,LIH,SFO,LIHSFO,43,ATA Airlines d/b/a ATA,21.97598306,-159.3389581,37.61900194,-122.3748433
11763,UA,LIH,SFO,LIHSFO,4296,United Air Lines Inc.,21.97598306,-159.3389581,37.61900194,-122.3748433
11764,DL,MCO,SFO,MCOSFO,124,Delta Air Lines Inc.,28.42888889,-81.31602778,37.61900194,-122.3748433
11765,UA,MCO,SFO,MCOSFO,4363,United Air Lines Inc.,28.42888889,-81.31602778,37.61900194,-122.3748433
11766,AA,MIA,SFO,MIASFO,12381,American Airlines Inc.,25.79325,-80.29055556,37.61900194,-122.3748433
11767,UA,MIA,SFO,MIASFO,3176,United Air Lines Inc.,25.79325,-80.29055556,37.61900194,-122.3748433
11768,CO,MSY,SFO,MSYSFO,2,Continental Air Lines Inc.,29.99338889,-90.25802778,37.61900194,-122.3748433
11769,UA,MSY,SFO,MSYSFO,3488,United Air Lines Inc.,29.99338889,-90.25802778,37.61900194,-122.3748433
11770,HP,OAK,SFO,OAKSFO,1,America West Airlines Inc. (Merged with US Airways 9/05. Stopped reporting 10/07.),37.72129083,-122.2207167,37.61900194,-122.3748433
11771,OO,OAK,SFO,OAKSFO,1,Skywest Airlines Inc.,37.72129083,-122.2207167,37.61900194,-122.3748433
11772,AA,OGG,SFO,OGGSFO,325,American Airlines Inc.,20.89864972,-156.4304578,37.61900194,-122.3748433
11773,TZ,OGG,SFO,OGGSFO,1071,ATA Airlines d/b/a ATA,20.89864972,-156.4304578,37.61900194,-122.3748433
11774,UA,OGG,SFO,OGGSFO,10705,United Air Lines Inc.,20.89864972,-156.4304578,37.61900194,-122.3748433
11775,OO,ONT,SFO,ONTSFO,2141,Skywest Airlines Inc.,34.056,-117.6011944,37.61900194,-122.3748433
11776,UA,ONT,SFO,ONTSFO,14510,United Air Lines Inc.,34.056,-117.6011944,37.61900194,-122.3748433
11777,AA,ORD,SFO,ORDSFO,28188,American Airlines Inc.,41.979595,-87.90446417,37.61900194,-122.3748433
11778,UA,ORD,SFO,ORDSFO,51061,United Air Lines Inc.,41.979595,-87.90446417,37.61900194,-122.3748433
11779,AS,PDX,SFO,PDXSFO,16438,Alaska Airlines Inc.,45.58872222,-122.5975,37.61900194,-122.3748433
11780,DL,PDX,SFO,PDXSFO,4,Delta Air Lines Inc.,45.58872222,-122.5975,37.61900194,-122.3748433
11781,OO,PDX,SFO,PDXSFO,869,Skywest Airlines Inc.,45.58872222,-122.5975,37.61900194,-122.3748433
11782,UA,PDX,SFO,PDXSFO,38223,United Air Lines Inc.,45.58872222,-122.5975,37.61900194,-122.3748433
11783,HP,PHX,SFO,PHXSFO,21956,America West Airlines Inc. (Merged with US Airways 9/05. Stopped reporting 10/07.),33.43416667,-112.0080556,37.61900194,-122.3748433
11784,UA,PHX,SFO,PHXSFO,24274,United Air Lines Inc.,33.43416667,-112.0080556,37.61900194,-122.3748433
11785,US,PHX,SFO,PHXSFO,3835,US Airways Inc. (Merged with America West 9/05. Reporting for both starting 10/07.),33.43416667,-112.0080556,37.61900194,-122.3748433
11786,WN,PHX,SFO,PHXSFO,10265,Southwest Airlines Co.,33.43416667,-112.0080556,37.61900194,-122.3748433
11787,YV,PHX,SFO,PHXSFO,459,Mesa Airlines Inc.,33.43416667,-112.0080556,37.61900194,-122.3748433
11788,AS,PSP,SFO,PSPSFO,10543,Alaska Airlines Inc.,33.82921556,-116.5062531,37.61900194,-122.3748433
11789,OO,PSP,SFO,PSPSFO,1251,Skywest Airlines Inc.,33.82921556,-116.5062531,37.61900194,-122.3748433
11790,UA,PSP,SFO,PSPSFO,2,United Air Lines Inc.,33.82921556,-116.5062531,37.61900194,-122.3748433
11791,OO,RNO,SFO,RNOSFO,8386,Skywest Airlines Inc.,39.49857611,-119.7680647,37.61900194,-122.3748433
11792,UA,RNO,SFO,RNOSFO,16317,United Air Lines Inc.,39.49857611,-119.7680647,37.61900194,-122.3748433
11793,AS,SAN,SFO,SANSFO,1138,Alaska Airlines Inc.,32.73355611,-117.1896567,37.61900194,-122.3748433
11794,DL,SAN,SFO,SANSFO,1,Delta Air Lines Inc.,32.73355611,-117.1896567,37.61900194,-122.3748433
11795,UA,SAN,SFO,SANSFO,48889,United Air Lines Inc.,32.73355611,-117.1896567,37.61900194,-122.3748433
11796,WN,SAN,SFO,SANSFO,17681,Southwest Airlines Co.,32.73355611,-117.1896567,37.61900194,-122.3748433
11797,OO,SAT,SFO,SATSFO,870,Skywest Airlines Inc.,29.53369444,-98.46977778,37.61900194,-122.3748433
11798,UA,SAT,SFO,SATSFO,115,United Air Lines Inc.,29.53369444,-98.46977778,37.61900194,-122.3748433
11799,AS,SEA,SFO,SEASFO,33512,Alaska Airlines Inc.,47.44898194,-122.3093131,37.61900194,-122.3748433
11800,UA,SEA,SFO,SEASFO,52693,United Air Lines Inc.,47.44898194,-122.3093131,37.61900194,-122.3748433
11801,AA,SJC,SFO,SJCSFO,1,American Airlines Inc.,37.36186194,-121.9290089,37.61900194,-122.3748433
11802,DL,SJC,SFO,SJCSFO,1,Delta Air Lines Inc.,37.36186194,-121.9290089,37.61900194,-122.3748433
11803,HP,SJC,SFO,SJCSFO,1,America West Airlines Inc. (Merged with US Airways 9/05. Stopped reporting 10/07.),37.36186194,-121.9290089,37.61900194,-122.3748433
11804,OO,SJC,SFO,SJCSFO,6,Skywest Airlines Inc.,37.36186194,-121.9290089,37.61900194,-122.3748433
11805,AA,SMF,SFO,SMFSFO,1,American Airlines Inc.,38.69542167,-121.5907669,37.61900194,-122.3748433
11806,CO,SMF,SFO,SMFSFO,1,Continental Air Lines Inc.,38.69542167,-121.5907669,37.61900194,-122.3748433
11807,DL,SMF,SFO,SMFSFO,1,Delta Air Lines Inc.,38.69542167,-121.5907669,37.61900194,-122.3748433
11808,HP,SMF,SFO,SMFSFO,1,America West Airlines Inc. (Merged with US Airways 9/05. Stopped reporting 10/07.),38.69542167,-121.5907669,37.61900194,-122.3748433
11809,OO,SMF,SFO,SMFSFO,14296,Skywest Airlines Inc.,38.69542167,-121.5907669,37.61900194,-122.3748433
11810,AA,SNA,SFO,SNASFO,4639,American Airlines Inc.,33.67565861,-117.8682225,37.61900194,-122.3748433
11811,MQ,SNA,SFO,SNASFO,9253,American Eagle Airlines Inc.,33.67565861,-117.8682225,37.61900194,-122.3748433
11812,OO,SNA,SFO,SNASFO,2133,Skywest Airlines Inc.,33.67565861,-117.8682225,37.61900194,-122.3748433
11813,UA,SNA,SFO,SNASFO,24388,United Air Lines Inc.,33.67565861,-117.8682225,37.61900194,-122.3748433
11814,OO,TUS,SFO,TUSSFO,804,Skywest Airlines Inc.,32.11608333,-110.9410278,37.61900194,-122.3748433
11815,UA,TUS,SFO,TUSSFO,8,United Air Lines Inc.,32.11608333,-110.9410278,37.61900194,-122.3748433
11816,OO,BOI,SFO,BOISFO,9454,Skywest Airlines Inc.,43.56444444,-116.2227778,37.61900194,-122.3748433
11817,UA,BOI,SFO,BOISFO,8700,United Air Lines Inc.,43.56444444,-116.2227778,37.61900194,-122.3748433
11818,UA,GEG,SFO,GEGSFO,5319,United Air Lines Inc.,47.61985556,-117.5338425,37.61900194,-122.3748433
11819,OO,MRY,SFO,MRYSFO,12989,Skywest Airlines Inc.,36.5869825,-121.8429478,37.61900194,-122.3748433
11820,UA,MRY,SFO,MRYSFO,3097,United Air Lines Inc.,36.5869825,-121.8429478,37.61900194,-122.3748433
11821,OO,SBA,SFO,SBASFO,14210,Skywest Airlines Inc.,34.42621194,-119.8403733,37.61900194,-122.3748433
11822,UA,SBA,SFO,SBASFO,8425,United Air Lines Inc.,34.42621194,-119.8403733,37.61900194,-122.3748433
11823,OO,SBP,SFO,SBPSFO,8515,Skywest Airlines Inc.,35.23705806,-120.6423931,37.61900194,-122.3748433
11824,OO,ACV,SFO,ACVSFO,13189,Skywest Airlines Inc.,40.97811528,-124.1086189,37.61900194,-122.3748433
11825,OO,ASE,SFO,ASESFO,96,Skywest Airlines Inc.,39.22316,-106.868845,37.61900194,-122.3748433
11826,OO,CEC,SFO,CECSFO,2135,Skywest Airlines Inc.,41.78015722,-124.2365333,37.61900194,-122.3748433
11827,OO,CIC,SFO,CICSFO,5738,Skywest Airlines Inc.,39.79538278,-121.8584231,37.61900194,-122.3748433
11828,OO,EUG,SFO,EUGSFO,11421,Skywest Airlines Inc.,44.12326,-123.2186856,37.61900194,-122.3748433
11829,UA,EUG,SFO,EUGSFO,11358,United Air Lines Inc.,44.12326,-123.2186856,37.61900194,-122.3748433
11830,OO,MFR,SFO,MFRSFO,12603,Skywest Airlines Inc.,42.37422778,-122.8734978,37.61900194,-122.3748433
11831,UA,MFR,SFO,MFRSFO,7940,United Air Lines Inc.,42.37422778,-122.8734978,37.61900194,-122.3748433
11832,OO,MOD,SFO,MODSFO,7047,Skywest Airlines Inc.,37.62581722,-120.9544214,37.61900194,-122.3748433
11833,OO,PMD,SFO,PMDSFO,379,Skywest Airlines Inc.,34.62938889,-118.0845528,37.61900194,-122.3748433
11834,OO,RDD,SFO,RDDSFO,9842,Skywest Airlines Inc.,40.50898361,-122.2934019,37.61900194,-122.3748433
11835,OO,RDM,SFO,RDMSFO,4538,Skywest Airlines Inc.,44.25406722,-121.1499633,37.61900194,-122.3748433
11836,OO,SMX,SFO,SMXSFO,2,Skywest Airlines Inc.,34.89924833,-120.4575825,37.61900194,-122.3748433
11837,TZ,PIE,SFO,PIESFO,171,ATA Airlines d/b/a ATA,27.91076333,-82.68743944,37.61900194,-122.3748433
11838,DL,ATL,SHV,ATLSHV,7416,Delta Air Lines Inc.,33.64044444,-84.42694444,32.4466275,-93.82559833
11839,EV,ATL,SHV,ATLSHV,9249,Atlantic Southeast Airlines,33.64044444,-84.42694444,32.4466275,-93.82559833
11840,OH,ATL,SHV,ATLSHV,387,Comair Inc.,33.64044444,-84.42694444,32.4466275,-93.82559833
11841,OO,AUS,SHV,AUSSHV,1,Skywest Airlines Inc.,30.19453278,-97.66987194,32.4466275,-93.82559833
11842,EV,BHM,SHV,BHMSHV,2,Atlantic Southeast Airlines,33.56294306,-86.75354972,32.4466275,-93.82559833
11843,OO,BHM,SHV,BHMSHV,1,Skywest Airlines Inc.,33.56294306,-86.75354972,32.4466275,-93.82559833
11844,OO,BNA,SHV,BNASHV,1,Skywest Airlines Inc.,36.12447667,-86.67818222,32.4466275,-93.82559833
11845,EV,CHS,SHV,CHSSHV,2,Atlantic Southeast Airlines,32.89864639,-80.04050583,32.4466275,-93.82559833
11846,EV,CVG,SHV,CVGSHV,1266,Atlantic Southeast Airlines,39.04614278,-84.6621725,32.4466275,-93.82559833
11847,OH,CVG,SHV,CVGSHV,900,Comair Inc.,39.04614278,-84.6621725,32.4466275,-93.82559833
11848,EV,DCA,SHV,DCASHV,1,Atlantic Southeast Airlines,38.85208333,-77.03772222,32.4466275,-93.82559833
11849,DL,DFW,SHV,DFWSHV,4315,Delta Air Lines Inc.,32.89595056,-97.0372,32.4466275,-93.82559833
11850,EV,DFW,SHV,DFWSHV,2706,Atlantic Southeast Airlines,32.89595056,-97.0372,32.4466275,-93.82559833
11851,MQ,DFW,SHV,DFWSHV,24345,American Eagle Airlines Inc.,32.89595056,-97.0372,32.4466275,-93.82559833
11852,OO,DFW,SHV,DFWSHV,65,Skywest Airlines Inc.,32.89595056,-97.0372,32.4466275,-93.82559833
11853,9E,DTW,SHV,DTWSHV,352,Pinnacle Airlines Inc.,42.21205889,-83.34883583,32.4466275,-93.82559833
11854,EV,DTW,SHV,DTWSHV,1,Atlantic Southeast Airlines,42.21205889,-83.34883583,32.4466275,-93.82559833
11855,EV,GPT,SHV,GPTSHV,1,Atlantic Southeast Airlines,30.40728028,-89.07009278,32.4466275,-93.82559833
11856,OO,GSO,SHV,GSOSHV,1,Skywest Airlines Inc.,36.09774694,-79.9372975,32.4466275,-93.82559833
11857,EV,HSV,SHV,HSVSHV,1,Atlantic Southeast Airlines,34.6404475,-86.77310944,32.4466275,-93.82559833
11858,CO,IAH,SHV,IAHSHV,1,Continental Air Lines Inc.,29.98047222,-95.33972222,32.4466275,-93.82559833
11859,OO,IAH,SHV,IAHSHV,1,Skywest Airlines Inc.,29.98047222,-95.33972222,32.4466275,-93.82559833
11860,XE,IAH,SHV,IAHSHV,7945,Expressjet Airlines Inc.,29.98047222,-95.33972222,32.4466275,-93.82559833
11861,DL,JAN,SHV,JANSHV,1609,Delta Air Lines Inc.,32.31116667,-90.07588889,32.4466275,-93.82559833
11862,EV,JAX,SHV,JAXSHV,1,Atlantic Southeast Airlines,30.49405556,-81.68786111,32.4466275,-93.82559833
11863,EV,LEX,SHV,LEXSHV,1,Atlantic Southeast Airlines,38.03697222,-84.60538889,32.4466275,-93.82559833
11864,TW,LIT,SHV,LITSHV,11,Trans World Airways LLC,34.72939611,-92.22424556,32.4466275,-93.82559833
11865,OO,MCI,SHV,MCISHV,3,Skywest Airlines Inc.,39.29760528,-94.71390556,32.4466275,-93.82559833
11866,9E,MEM,SHV,MEMSHV,1062,Pinnacle Airlines Inc.,35.04241667,-89.97666667,32.4466275,-93.82559833
11867,EV,MGM,SHV,MGMSHV,1,Atlantic Southeast Airlines,32.30064417,-86.39397611,32.4466275,-93.82559833
11868,EV,MOB,SHV,MOBSHV,1,Atlantic Southeast Airlines,30.69141667,-88.24283333,32.4466275,-93.82559833
11869,EV,PNS,SHV,PNSSHV,1,Atlantic Southeast Airlines,30.47330556,-87.18744444,32.4466275,-93.82559833
11870,EV,RDU,SHV,RDUSHV,1,Atlantic Southeast Airlines,35.87763889,-78.78747222,32.4466275,-93.82559833
11871,EV,SAV,SHV,SAVSHV,1,Atlantic Southeast Airlines,32.12758333,-81.20213889,32.4466275,-93.82559833
11872,EV,SDF,SHV,SDFSHV,1,Atlantic Southeast Airlines,38.17438889,-85.736,32.4466275,-93.82559833
11873,OO,SDF,SHV,SDFSHV,1,Skywest Airlines Inc.,38.17438889,-85.736,32.4466275,-93.82559833
11874,OO,SLC,SHV,SLCSHV,1,Skywest Airlines Inc.,40.78838778,-111.9777731,32.4466275,-93.82559833
11875,TW,STL,SHV,STLSHV,4382,Trans World Airways LLC,38.74768694,-90.35998972,32.4466275,-93.82559833
11876,OO,TLH,SHV,TLHSHV,1,Skywest Airlines Inc.,30.39652778,-84.35033333,32.4466275,-93.82559833
11877,AA,MIA,SHV,MIASHV,1,American Airlines Inc.,25.79325,-80.29055556,32.4466275,-93.82559833
11878,MQ,ORD,SHV,ORDSHV,242,American Eagle Airlines Inc.,41.979595,-87.90446417,32.4466275,-93.82559833
11879,OO,PHX,SHV,PHXSHV,1,Skywest Airlines Inc.,33.43416667,-112.0080556,32.4466275,-93.82559833
11880,OO,DAB,SHV,DABSHV,1,Skywest Airlines Inc.,29.17991667,-81.05805556,32.4466275,-93.82559833
11881,DL,MLU,SHV,MLUSHV,3961,Delta Air Lines Inc.,32.51086556,-92.03768778,32.4466275,-93.82559833
11882,EV,MLU,SHV,MLUSHV,1,Atlantic Southeast Airlines,32.51086556,-92.03768778,32.4466275,-93.82559833
11883,EV,AEX,SHV,AEXSHV,1,Atlantic Southeast Airlines,31.32737167,-92.54855611,32.4466275,-93.82559833
11884,DL,ATL,SJC,ATLSJC,8509,Delta Air Lines Inc.,33.64044444,-84.42694444,37.36186194,-121.9290089
